work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Engineer,217200.0,US,100.0,US,M
2021,MI,FT,Analytics Engineer,120400.0,FR,100.0,FR,L
2024,EN,FT,Research Scientist,60300.0,US,0.0,FR,S
2024,EN,FT,Data Scientist,96900.0,US,50.0,US,M
2022,MI,FT,Data Scientist,102200.0,ES,100.0,ES,L
2023,SE,FT,Data Architect,129400.0,JP,0.0,JP,L
2024,MI,FT,Data Analyst,143600.0,US,0.0,US,L
2021,MI,FT,Data Engineer,124400.0,DE,100.0,DE,M
2023,EX,FT,Data Scientist,248900.0,CH,100.0,CH,S
2022,EN,CT,Business Intelligence Analyst,86800.0,US,100.0,US,L
2024,SE,FT,Business Intelligence Analyst,167000.0,US,50.0,US,S
2022,EX,FT,Data Scientist,246700.0,US,100.0,US,L
2024,MI,FT,Data Science Manager,203300.0,US,0.0,US,M
2023,SE,FT,Data Analyst,164700.0,US,100.0,US,M
2021,EN,FT,Data Analyst,41800.0,NL,100.0,NL,M
2023,SE,FT,Analytics Engineer,199100.0,AU,50.0,AU,M
2024,EN,FT,Data Scientist,93600.0,US,0.0,US,S
2024,SE,FT,Analytics Engineer,172400.0,US,0.0,US,M
2021,EN,FT,Machine Learning Engineer,89600.0,US,0.0,US,S
2022,EX,FT,Data Architect,227300.0,US,100.0,US,S
2024,EN,FT,AI Engineer,101500.0,AU,100.0,AU,M
2021,EN,FT,Data Scientist,37900.0,PT,100.0,PT,M
2022,SE,FT,AI Engineer,217400.0,US,50.0,US,M
2021,MI,FT,Data Engineer,131000.0,ES,50.0,US,L
2023,MI,FT,Data Engineer,172500.0,US,0.0,US,M
2021,MI,FT,Data Analyst,87400.0,CH,100.0,DE,L
2023,MI,FT,Machine Learning Engineer,93100.0,ES,100.0,ES,M
2024,SE,FT,Business Intelligence Analyst,168800.0,GB,0.0,GB,L
2021,MI,FT,Data Analyst,45900.0,PT,50.0,PT,L
2023,MI,FL,Data Analyst,87800.0,US,100.0,GB,M
2023,SE,FT,Data Analyst,165300.0,US,100.0,US,S
2024,MI,FT,Data Engineer,205100.0,US,50.0,US,L
2024,SE,FT,Data Engineer,267600.0,US,100.0,US,S
2024,SE,FT,Analytics Engineer,,US,50.0,US,S
2023,SE,FT,Business Intelligence Analyst,192800.0,CH,0.0,CH,M
2022,MI,FT,Data Scientist,123400.0,US,100.0,US,M
2021,SE,FT,Data Analyst,135900.0,CA,0.0,CA,L
2024,SE,FT,Data Scientist,179300.0,GB,100.0,GB,L
2023,SE,FT,Machine Learning Engineer,249700.0,US,100.0,US,L
2024,SE,FT,Analytics Engineer,204600.0,US,50.0,US,M
2024,MI,FT,Machine Learning Engineer,128200.0,US,0.0,DE,M
2023,SE,FT,Data Analyst,120700.0,US,0.0,US,L
2023,MI,FT,Data Engineer,132100.0,GB,0.0,GB,S
2024,SE,FT,Data Scientist,191500.0,US,100.0,US,L
2021,MI,FT,Analytics Engineer,53500.0,PL,100.0,PL,M
2024,SE,FT,Machine Learning Engineer,177200.0,GB,50.0,GB,M
2023,MI,FT,Data Architect,136200.0,FR,0.0,FR,L
2024,EX,FT,Machine Learning Engineer,409100.0,US,0.0,US,L
2022,EN,FT,Business Intelligence Analyst,40300.0,FR,100.0,FR,M
2023,EN,FT,Data Engineer,81700.0,US,0.0,US,S
2023,MI,FT,Data Engineer,160400.0,US,0.0,US,L
2024,MI,FT,Machine Learning Engineer,167300.0,GB,0.0,GB,L
2024,SE,FT,Data Science Manager,229500.0,US,0.0,US,M
2024,SE,FT,Research Scientist,254500.0,US,0.0,US,M
2023,SE,CT,Data Engineer,301700.0,US,50.0,US,L
2022,SE,FT,Data Scientist,284500.0,US,100.0,US,M
2024,EN,FT,Business Intelligence Analyst,94300.0,US,0.0,US,L
2021,EN,FT,Data Engineer,91600.0,US,100.0,US,M
2023,EX,FT,Data Science Manager,374600.0,US,50.0,US,S
2020,MI,FT,Business Intelligence Analyst,95600.0,US,100.0,US,M
2021,SE,FT,Data Engineer,144800.0,GB,50.0,GB,M
2021,EN,FT,Research Scientist,109900.0,DE,100.0,US,L
2023,SE,FT,Data Architect,328500.0,ES,100.0,US,L
2024,SE,FT,AI Engineer,239900.0,ES,0.0,US,L
2023,EX,FT,Data Engineer,189600.0,NL,0.0,NL,M
2022,EN,FT,Data Scientist,59000.0,ES,100.0,ES,S
2022,SE,FT,Machine Learning Engineer,17.0,US,100.0,US,L
2024,SE,FT,Analytics Engineer,223400.0,US,100.0,US,L
2023,MI,FT,Data Analyst,86300.0,GB,0.0,GB,M
2021,MI,FT,Data Scientist,144900.0,CA,0.0,CA,M
2023,MI,FT,Data Science Manager,153200.0,GB,100.0,GB,M
2023,SE,FT,Data Engineer,158300.0,US,0.0,US,S
2021,MI,FT,Data Scientist,92200.0,GB,50.0,GB,M
2023,EN,FT,Machine Learning Engineer,93400.0,CA,0.0,CA,M
2022,MI,FT,Business Intelligence Analyst,114800.0,US,0.0,US,M
2024,SE,FT,Analytics Engineer,74600.0,US,0.0,PL,S
2024,SE,FT,AI Engineer,329900.0,US,0.0,US,M
2023,SE,FT,Analytics Engineer,216500.0,US,50.0,US,L
2023,MI,FT,Data Analyst,98900.0,US,50.0,US,M
2024,MI,FT,Data Scientist,155200.0,US,100.0,US,M
2024,SE,FT,Data Scientist,170600.0,GB,0.0,GB,S
2021,EN,FT,Data Analyst,22400.0,BR,50.0,BR,M
2024,EN,FT,Analytics Engineer,87000.0,AU,0.0,AU,L
2020,MI,FT,Data Scientist,184900.0,IN,0.0,US,M
2024,MI,FT,Data Architect,92000.0,JP,50.0,JP,S
2021,EN,FT,Data Scientist,107700.0,US,100.0,US,L
2024,SE,FT,Analytics Engineer,239200.0,US,0.0,US,M
2023,EX,CT,Business Intelligence Analyst,255100.0,CA,100.0,CA,L
2021,SE,FT,Data Engineer,117300.0,JP,0.0,JP,M
2023,MI,FT,Data Scientist,104400.0,GB,0.0,GB,M
2021,EN,FT,Data Analyst,76600.0,US,100.0,US,M
2024,EX,FT,Business Intelligence Analyst,118700.0,PT,0.0,PT,M
2024,MI,FT,Research Scientist,149900.0,US,0.0,CA,M
2024,SE,FT,Data Engineer,234900.0,US,100.0,US,L
2023,MI,FL,Machine Learning Engineer,113500.0,US,100.0,US,S
2023,EX,FT,Data Engineer,287300.0,US,50.0,US,M
2022,SE,FT,Data Analyst,45.0,US,0.0,US,M
2022,MI,FT,Business Intelligence Analyst,123800.0,US,100.0,US,M
2023,SE,FT,Data Scientist,207700.0,US,50.0,US,L
2024,EN,FT,Machine Learning Engineer,104800.0,US,0.0,US,S
2024,MI,FT,Analytics Engineer,56100.0,IN,50.0,IN,M
2021,EN,FT,Business Intelligence Analyst,49000.0,GB,50.0,GB,L
2022,SE,FT,Data Engineer,93700.0,PL,100.0,PL,L
2021,MI,FT,Research Scientist,100500.0,GB,100.0,GB,L
2023,SE,FT,Data Engineer,199400.0,CA,0.0,CA,M
2024,SE,FT,Data Scientist,180900.0,US,0.0,US,L
2021,SE,FT,Business Intelligence Analyst,137600.0,US,0.0,US,M
2021,SE,FT,Machine Learning Engineer,204300.0,US,100.0,US,M
2021,SE,FT,AI Engineer,143900.0,DE,100.0,DE,M
2024,MI,FT,Data Analyst,91300.0,GB,0.0,GB,L
2024,MI,FT,Data Scientist,209800.0,US,0.0,US,M
2021,SE,FT,Machine Learning Engineer,146800.0,US,0.0,US,M
2022,MI,FT,Machine Learning Engineer,233600.0,US,100.0,US,L
2023,MI,FT,Data Analyst,113700.0,US,0.0,US,M
2023,EN,FT,Data Analyst,78900.0,US,50.0,US,M
2024,SE,FT,Machine Learning Engineer,283700.0,US,50.0,US,M
2022,MI,FT,Data Analyst,122300.0,US,100.0,US,S
2024,SE,FT,Machine Learning Engineer,119800.0,PL,100.0,PL,L
2024,SE,FT,Data Scientist,231900.0,US,0.0,US,M
2023,SE,FT,Data Engineer,212100.0,US,0.0,US,M
2023,MI,FT,Data Engineer,151300.0,US,0.0,GB,M
2024,MI,FT,Data Scientist,205100.0,US,0.0,US,L
2020,MI,FL,Data Analyst,80300.0,US,0.0,US,M
2022,SE,FT,Data Scientist,151400.0,GB,0.0,GB,M
2024,MI,FT,Data Scientist,177300.0,US,100.0,US,M
2021,MI,FT,Business Intelligence Analyst,102300.0,US,50.0,US,M
2023,SE,FT,Data Scientist,118400.0,US,0.0,DE,S
2021,SE,FT,Data Science Manager,240100.0,US,0.0,US,L
2024,EN,FT,Data Scientist,125100.0,US,50.0,US,M
2024,SE,FT,Data Architect,260200.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,310800.0,US,50.0,US,L
2024,MI,FT,Research Scientist,127500.0,DE,100.0,DE,M
2024,EX,FT,Data Engineer,287000.0,SG,0.0,SG,M
2023,MI,FT,Data Engineer,108000.0,SG,0.0,SG,L
2021,EN,FT,Analytics Engineer,81000.0,DE,100.0,DE,S
2022,SE,FT,AI Engineer,204800.0,US,100.0,US,M
2023,SE,FT,Data Analyst,209700.0,US,100.0,US,L
2024,SE,FT,Business Intelligence Analyst,167300.0,US,50.0,US,S
2024,MI,FT,Data Analyst,152800.0,US,100.0,US,M
2024,SE,FT,Business Intelligence Analyst,212100.0,US,,US,L
2024,SE,FT,Data Analyst,161700.0,US,0.0,US,M
2023,SE,FL,Data Analyst,89700.0,GB,0.0,GB,L
2024,MI,FT,Data Analyst,104000.0,US,0.0,US,L
2023,SE,FT,Analytics Engineer,154100.0,US,0.0,US,S
2022,SE,FT,AI Engineer,226300.0,CA,0.0,CA,L
2024,MI,FT,Data Engineer,140800.0,US,100.0,US,M
2021,SE,FT,Data Analyst,175500.0,US,100.0,US,M
2023,SE,FT,Data Analyst,164200.0,US,100.0,US,L
2024,EN,FT,Research Scientist,128300.0,IN,50.0,US,L
2024,EN,FT,Machine Learning Engineer,42200.0,BR,0.0,BR,M
2021,EN,FT,Analytics Engineer,91100.0,US,0.0,US,M
2022,MI,FT,Business Intelligence Analyst,141400.0,US,100.0,US,L
2024,EN,FT,Machine Learning Engineer,104500.0,US,0.0,US,L
2024,EN,FT,Data Scientist,126000.0,US,0.0,US,M
2021,EN,FT,Business Intelligence Analyst,73600.0,US,100.0,DE,M
2023,MI,FT,Data Scientist,137700.0,US,0.0,US,M
2023,SE,FT,AI Engineer,220600.0,CH,0.0,CH,S
2024,MI,FT,Machine Learning Engineer,179200.0,US,0.0,US,M
2024,EN,FT,Analytics Engineer,74200.0,NL,100.0,NL,L
2024,EX,FT,Research Scientist,256900.0,CA,100.0,CA,M
2022,SE,FT,Data Scientist,81400.0,BR,50.0,BR,L
2022,SE,FT,Data Engineer,218400.0,US,0.0,US,L
2024,SE,FT,Data Engineer,72300.0,IN,100.0,IN,
2022,SE,FT,Machine Learning Engineer,210000.0,US,100.0,US,M
2023,MI,FT,Data Scientist,187400.0,US,0.0,US,M
2024,SE,FT,Data Engineer,269400.0,US,0.0,US,L
2022,SE,FT,Data Science Manager,305400.0,US,100.0,US,L
2023,SE,FT,Research Scientist,220100.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,290600.0,US,100.0,US,S
2024,MI,FT,Analytics Engineer,52300.0,PT,50.0,PT,M
2022,EX,FT,Machine Learning Engineer,383800.0,GB,100.0,US,M
2023,MI,FT,Data Scientist,169100.0,US,0.0,US,M
2023,MI,FT,Business Intelligence Analyst,89700.0,GB,100.0,GB,L
2022,MI,FT,Data Scientist,117500.0,US,50.0,US,M
2021,SE,FT,Data Analyst,214500.0,US,100.0,US,L
2024,MI,FT,Research Scientist,152900.0,GB,100.0,GB,M
2023,EN,FT,Data Analyst,22400.0,IN,0.0,IN,L
2021,SE,FT,Data Architect,135700.0,DE,0.0,DE,L
2023,EX,FL,Analytics Engineer,172900.0,US,50.0,GB,L
2021,SE,FT,Research Scientist,173100.0,CA,0.0,CA,M
2023,EN,FT,Data Engineer,78000.0,GB,0.0,GB,M
2023,EN,FT,Data Architect,87900.0,US,0.0,US,S
2024,SE,FT,AI Engineer,267100.0,CA,100.0,CA,M
2022,SE,FL,Business Intelligence Analyst,112800.0,US,0.0,US,M
2023,SE,FT,Data Scientist,259500.0,US,50.0,US,M
2022,SE,FT,Data Analyst,121200.0,GB,100.0,GB,M
2023,EX,FT,Data Scientist,100600.0,IN,0.0,IN,L
2022,SE,FT,AI Engineer,231300.0,US,0.0,US,S
2024,MI,FT,Data Analyst,125200.0,US,50.0,US,M
2023,SE,FT,Data Engineer,87100.0,PL,0.0,PL,M
2024,EX,FT,Data Engineer,269800.0,US,100.0,US,S
2024,EN,FT,Analytics Engineer,123000.0,US,0.0,US,M
2024,MI,FT,Data Architect,169400.0,US,0.0,US,M
2024,MI,FT,Analytics Engineer,139400.0,US,50.0,US,M
2024,SE,FL,Analytics Engineer,208000.0,US,100.0,US,M
2021,SE,FT,Business Intelligence Analyst,134100.0,CA,100.0,CA,M
2023,MI,FT,Data Engineer,169800.0,US,0.0,US,S
2023,MI,FT,Data Engineer,155000.0,US,100.0,US,L
2023,MI,FT,Data Scientist,87200.0,JP,0.0,JP,S
2021,SE,FT,Data Engineer,201400.0,US,100.0,US,M
2022,MI,FT,Data Analyst,115600.0,US,100.0,US,M
2023,SE,FT,Research Scientist,220500.0,US,100.0,US,L
2024,MI,FT,Research Scientist,167300.0,US,50.0,US,M
2024,MI,FT,Business Intelligence Analyst,145300.0,US,0.0,US,L
2022,EN,FT,Business Intelligence Analyst,31000.0,IN,100.0,IN,L
2020,MI,FT,Analytics Engineer,164600.0,US,100.0,US,M
2023,SE,FT,Machine Learning Engineer,191800.0,CH,100.0,CH,M
2024,SE,FT,Data Scientist,321700.0,US,50.0,US,L
2020,EX,FT,Data Scientist,256700.0,US,100.0,US,M
2023,SE,FT,Data Scientist,269400.0,US,50.0,US,M
2024,MI,FT,Machine Learning Engineer,142200.0,JP,0.0,JP,M
2021,EN,FT,AI Engineer,116000.0,US,100.0,US,L
2022,EN,FT,Data Analyst,44400.0,ES,100.0,ES,L
2023,MI,FT,Data Analyst,135900.0,US,100.0,US,M
2024,SE,FT,Machine Learning Engineer,351400.0,US,0.0,US,M
2024,MI,FT,Research Scientist,57000.0,IN,0.0,IN,M
2022,MI,FT,data scientist,106300.0,AU,100.0,AU,S
2024,MI,FT,Data Engineer,214200.0,US,100.0,US,L
2024,SE,FT,AI Engineer,302800.0,US,50.0,US,L
2021,EX,FT,Data Architect,162500.0,GB,50.0,GB,M
2024,SE,FT,Business Intelligence Analyst,150900.0,GB,100.0,GB,L
2024,MI,FT,AI Engineer,176500.0,US,0.0,US,S
2023,SE,CT,Data Architect,225400.0,US,0.0,US,S
2024,MI,FT,Data Science Manager,176900.0,US,0.0,US,S
2023,MI,FT,Data Scientist,61000.0,BR,0.0,BR,M
2022,MI,FT,Data Engineer,232000.0,US,100.0,US,L
2024,SE,FT,Data Scientist,196600.0,US,0.0,US,M
2024,SE,FT,Data Science Manager,324900.0,US,0.0,US,S
2021,EX,FT,Data Scientist,179200.0,SG,100.0,SG,M
2022,EX,FT,Data Architect,310500.0,US,100.0,US,L
2022,EX,FT,Data Science Manager,348700.0,US,0.0,US,M
2020,EN,FT,Data Analyst,678000.0,CH,100.0,CH,S
2023,MI,FT,Data Architect,189600.0,US,100.0,US,S
2024,EN,FT,Data Engineer,136700.0,US,50.0,US,M
2023,EN,FT,Data Engineer,113200.0,US,50.0,US,L
2023,EN,FT,Business Intelligence Analyst,29600.0,PL,0.0,PL,M
2023,MI,FT,Data Scientist,166900.0,US,0.0,US,M
2024,SE,FT,Data Engineer,175200.0,GB,0.0,GB,L
2024,EN,FT,Research Scientist,58000.0,GB,,PL,M
2022,MI,FT,Data Science Manager,189200.0,US,100.0,US,M
2022,SE,FT,AI Engineer,249500.0,GB,100.0,US,M
2023,MI,FT,Data Analyst,108200.0,US,50.0,US,M
2024,EN,FT,Analytics Engineer,130900.0,US,0.0,US,S
2023,EN,FT,Data Architect,96200.0,US,50.0,US,S
2023,SE,FT,Data Scientist,152800.0,ES,50.0,CA,S
2023,MI,FT,Business Intelligence Analyst,110000.0,US,,US,M
2020,MI,FT,Machine Learning Engineer,164700.0,US,100.0,US,M
2023,EX,FT,Data Analyst,216600.0,US,50.0,US,L
2023,SE,FT,Data Analyst,213500.0,US,0.0,US,L
2023,EN,FT,Machine Learning Engineer,110900.0,US,0.0,US,M
2023,MI,FT,Data Architect,173000.0,US,0.0,US,M
2023,EN,FT,Data Engineer,84300.0,NL,50.0,NL,
2024,SE,FT,Data Engineer,134600.0,JP,0.0,JP,L
2024,MI,FT,Data Scientist,98700.0,CA,0.0,CA,S
2023,MI,FT,Data Engineer,159600.0,US,0.0,US,M
2024,MI,FT,Data Analyst,169600.0,US,100.0,US,
2021,SE,FT,Business Intelligence Analyst,102300.0,US,100.0,US,S
2024,SE,FT,Data Science Manager,193600.0,CA,50.0,CA,M
2023,EN,FT,Analytics Engineer,80300.0,FR,100.0,FR,L
2023,SE,FT,Data Analyst,155700.0,US,100.0,US,M
2023,EX,FT,Data Engineer,288100.0,US,100.0,US,M
2023,EN,FT,Analytics Engineer,80500.0,CA,100.0,GB,L
2021,EN,FT,Machine Learning Engineer,107300.0,US,0.0,US,L
2024,MI,FT,Business Intelligence Analyst,113100.0,US,100.0,US,M
2024,EN,FT,Data Scientist,79700.0,US,0.0,DE,L
2022,SE,PT,Data Engineer,117300.0,US,100.0,US,S
2023,EN,FT,Data Scientist,84700.0,SG,50.0,SG,M
2021,SE,FT,Data Analyst,146000.0,US,0.0,US,S
2023,MI,FT,Data Engineer,132500.0,US,0.0,US,M
2022,MI,FT,Data Engineer,132800.0,US,0.0,US,M
2021,MI,FT,Machine Learning Engineer,187800.0,US,100.0,US,L
2022,SE,FT,Data Analyst,99300.0,DE,0.0,DE,L
2023,MI,FT,Data Engineer,119500.0,US,100.0,US,S
2023,SE,FT,Data Analyst,94100.0,JP,0.0,JP,M
2020,EN,FT,Analytics Engineer,94800.0,CA,0.0,CA,L
2022,MI,FT,Analytics Engineer,165100.0,US,100.0,US,S
2022,EN,FT,Data Analyst,50100.0,CA,50.0,CA,L
2021,SE,FT,Data Engineer,159500.0,US,0.0,US,M
2022,SE,CT,Machine Learning Engineer,195600.0,US,0.0,US,S
2023,MI,FT,Data Architect,212800.0,US,100.0,US,L
2024,SE,FT,Machine Learning Engineer,279000.0,CA,50.0,CA,M
2022,SE,FT,Data Scientist,174100.0,US,50.0,AU,M
2023,SE,FT,Data Scientist,208600.0,US,100.0,US,M
2023,MI,FT,Data Engineer,140700.0,GB,0.0,GB,L
2023,EN,FT,Analytics Engineer,107900.0,CA,100.0,CA,M
2023,SE,FT,Machine Learning Engineer,188900.0,US,100.0,US,S
2023,SE,FT,Business Intelligence Analyst,100500.0,DE,100.0,DE,M
2024,EN,FT,AI Engineer,170100.0,US,50.0,US,M
2024,EX,FT,Data Engineer,256200.0,IN,50.0,US,M
2023,SE,FT,Business Intelligence Analyst,115300.0,CH,0.0,CH,M
2023,MI,FT,Data Scientist,164100.0,US,50.0,US,L
2021,SE,FT,Analytics Engineer,106500.0,US,50.0,JP,
2023,SE,FT,Machine Learning Engineer,263600.0,US,50.0,US,L
2024,EN,FT,Data Analyst,78100.0,US,0.0,US,L
2024,SE,FT,Machine Learning Engineer,151800.0,CA,50.0,CA,M
2023,SE,FT,Data Analyst,129700.0,US,100.0,GB,S
2024,SE,FT,Machine Learning Engineer,232900.0,US,0.0,US,M
2022,SE,FT,Data Engineer,57800.0,BR,0.0,BR,M
2022,MI,FT,Business Intelligence Analyst,83800.0,NL,100.0,NL,M
2021,EN,FT,AI Engineer,125400.0,US,0.0,US,L
2022,SE,FT,Data Engineer,128900.0,GB,100.0,GB,M
2024,EX,FT,Data Analyst,91800.0,PT,50.0,PT,S
2021,MI,CT,Data Scientist,130500.0,US,50.0,US,M
2022,SE,FT,Machine Learning Engineer,81300.0,IN,100.0,IN,M
2023,MI,CT,Business Intelligence Analyst,113900.0,US,100.0,US,M
2023,MI,FT,Data Analyst,100600.0,GB,100.0,GB,L
2023,MI,FT,Data Engineer,59300.0,BR,100.0,BR,L
2020,SE,FT,Machine Learning Engineer,186600.0,NL,100.0,NL,S
2021,SE,FT,Business Intelligence Analyst,142400.0,PT,100.0,US,L
2024,SE,FL,Data Scientist,245200.0,US,0.0,US,M
2024,MI,FT,Research Scientist,146800.0,US,0.0,US,L
2024,MI,FT,Data Analyst,98200.0,US,50.0,US,M
2024,SE,FT,Data Architect,131000.0,AU,50.0,AU,S
2023,SE,FT,Data Engineer,198600.0,US,100.0,US,L
2020,MI,FT,Data Engineer,123700.0,CA,0.0,CA,M
2024,MI,FT,Data Analyst,122200.0,US,0.0,US,M
2023,MI,FT,Analytics Engineer,146200.0,CA,100.0,CA,M
2024,SE,FT,Machine Learning Engineer,220500.0,CH,0.0,CH,M
2024,MI,FT,Machine Learning Engineer,73000.0,PT,0.0,PT,M
2024,MI,FT,Data Analyst,151100.0,US,0.0,US,L
2024,EN,FT,Data Engineer,81200.0,US,0.0,US,S
2023,EN,FT,Analytics Engineer,81400.0,US,0.0,US,S
2024,EN,FT,Data Analyst,87900.0,US,50.0,US,M
2024,EN,FT,Data Engineer,90700.0,US,0.0,US,M
2023,SE,FT,Data Engineer,186700.0,US,0.0,US,L
2020,SE,FT,Business Intelligence Analyst,165300.0,CA,100.0,US,L
2023,SE,FT,Data Engineer,215600.0,US,100.0,US,M
2024,MI,FT,Data Analyst,97800.0,US,0.0,US,S
2021,SE,FT,Data Engineer,115300.0,FR,0.0,FR,M
2024,MI,FT,Data Analyst,118800.0,US,50.0,US,M
2022,SE,FT,Business Intelligence Analyst,132500.0,US,100.0,US,S
2021,SE,FT,AI Engineer,257500.0,US,0.0,US,L
2023,EN,FT,Machine Learning Engineer,180100.0,US,50.0,US,L
2022,MI,FT,Data Scientist,143900.0,US,100.0,US,M
2023,SE,FT,Data Architect,273000.0,US,0.0,US,L
2021,MI,FT,Data Engineer,126000.0,US,0.0,US,M
2023,EN,FL,Data Analyst,51100.0,US,0.0,US,M
2021,MI,FT,Machine Learning Engineer,163800.0,US,100.0,US,M
2023,SE,FT,Data Analyst,178400.0,US,100.0,US,L
2024,MI,FT,Machine Learning Engineer,181900.0,US,0.0,US,L
2023,MI,FT,Business Intelligence Analyst,114300.0,US,0.0,US,S
2024,SE,FT,Data Analyst,123700.0,DE,0.0,DE,M
2020,SE,FT,Data Engineer,214600.0,US,100.0,US,M
2024,EN,FT,Research Scientist,52700.0,US,0.0,PL,L
2023,EN,FT,Data Engineer,104800.0,CH,0.0,CH,L
2023,MI,FT,Machine Learning Engineer,168800.0,US,0.0,US,L
2022,MI,FT,Machine Learning Engineer,203500.0,US,50.0,US,M
2022,SE,FT,Data Engineer,58800.0,BR,100.0,BR,M
2024,EN,FT,Machine Learning Engineer,130700.0,PL,0.0,US,L
2021,EX,FT,AI Engineer,206300.0,DE,100.0,DE,M
2023,EN,FT,Data Analyst,72000.0,US,50.0,US,M
2023,SE,CT,Machine Learning Engineer,174600.0,US,50.0,GB,M
2023,SE,FT,Data Engineer,119500.0,PL,0.0,PL,M
2021,SE,FT,Data Engineer,90800.0,CH,0.0,ES,L
2023,SE,FT,Data Scientist,117500.0,FR,0.0,FR,M
2023,MI,FT,Research Scientist,188900.0,US,100.0,US,L
2022,EN,FT,Business Intelligence Analyst,72800.0,US,0.0,US,S
2021,SE,FT,Data Scientist,205000.0,US,100.0,US,M
2024,EN,FT,Data Analyst,73400.0,CA,0.0,CA,L
2024,EN,FT,Data Analyst,77500.0,US,50.0,US,L
2023,MI,FT,Business Intelligence Analyst,91100.0,AU,0.0,GB,L
2022,MI,FT,Data Engineer,126500.0,US,100.0,US,M
2022,EN,FT,Research Scientist,100100.0,US,100.0,US,M
2023,SE,FT,Data Analyst,156900.0,CA,0.0,US,M
2021,SE,FT,Data Analyst,79700.0,PL,100.0,AU,S
2023,SE,FT,Data Engineer,77500.0,IN,100.0,IN,M
2022,EN,FT,Data Engineer,108900.0,US,0.0,US,M
2022,SE,FT,Research Scientist,93600.0,PL,0.0,PL,M
2023,MI,FT,Research Scientist,215300.0,US,100.0,US,L
2023,EN,FT,Business Intelligence Analyst,63100.0,US,50.0,US,L
2023,SE,FT,Analytics Engineer,128100.0,US,100.0,FR,M
2024,EN,FT,Machine Learning Engineer,66200.0,FR,100.0,FR,S
2024,SE,FT,Machine Learning Engineer,303400.0,US,50.0,US,L
2023,SE,FT,Data Engineer,230500.0,US,0.0,US,
2022,EN,FT,Data Engineer,60600.0,IN,0.0,GB,M
2023,SE,FT,Business Intelligence Analyst,153600.0,US,50.0,US,S
2023,MI,FT,Data Science Manager,199900.0,IN,50.0,US,S
2023,MI,FT,Analytics Engineer,206800.0,US,50.0,US,M
2023,EN,FT,Analytics Engineer,115400.0,US,100.0,US,L
2024,SE,FT,Machine Learning Engineer,186100.0,JP,0.0,JP,M
2024,SE,FT,Business Intelligence Analyst,198600.0,US,50.0,US,M
2024,MI,FT,Data Architect,218100.0,US,0.0,US,M
2024,SE,FT,Business Intelligence Analyst,198100.0,US,0.0,US,L
2022,EN,FT,Analytics Engineer,33700.0,PL,50.0,PL,M
2022,EN,FT,Analytics Engineer,88200.0,US,0.0,US,M
2021,EX,FT,Data Science Manager,294500.0,US,100.0,US,M
2021,EX,FT,Data Engineer,303300.0,US,100.0,US,M
2020,SE,FT,Data Engineer,118700.0,FR,0.0,FR,M
2024,EN,FT,Data Scientist,41900.0,BR,50.0,BR,M
2023,SE,FT,Analytics Engineer,167600.0,US,0.0,US,M
2022,MI,FT,Data Scientist,152400.0,US,100.0,US,M
2023,SE,FT,Data Analyst,187500.0,US,50.0,US,M
2021,EN,FT,Data Analyst,68600.0,US,0.0,AU,M
2023,MI,FT,Data Analyst,90300.0,US,100.0,JP,M
2022,EX,FT,Data Architect,347100.0,US,50.0,US,M
2022,MI,FT,Business Intelligence Analyst,36500.0,BR,100.0,BR,M
2024,MI,FT,Data Engineer,172800.0,US,0.0,US,L
2024,SE,FT,Data Scientist,196700.0,GB,0.0,GB,M
2021,SE,FT,Data Engineer,226600.0,US,,US,L
2022,SE,FT,Business Intelligence Analyst,117000.0,US,0.0,US,S
2023,SE,FT,Business Intelligence Analyst,,US,100.0,US,M
2024,EN,FT,Data Scientist,129600.0,US,100.0,US,M
2020,EN,FT,Data Scientist,29600.0,PL,100.0,PL,L
2024,EN,FT,Machine Learning Engineer,101900.0,GB,0.0,GB,L
2023,EN,FT,Data Scientist,127700.0,US,0.0,US,S
2024,MI,FT,Machine Learning Engineer,189100.0,CA,0.0,CA,S
2022,SE,FT,Data Analyst,158100.0,US,100.0,US,M
2022,EN,FT,Data Science Manager,175600.0,US,0.0,US,M
2023,MI,FT,Data Engineer,96400.0,ES,100.0,ES,L
2024,MI,FT,Data Scientist,109500.0,GB,100.0,GB,M
2020,EX,FT,Data Architect,300800.0,US,100.0,US,L
2022,SE,FT,Data Scientist,128600.0,FR,100.0,FR,S
2023,SE,FT,Data Engineer,166900.0,US,50.0,US,M
2024,EX,FT,Business Intelligence Analyst,192900.0,US,0.0,US,M
2024,EX,FT,Data Scientist,400100.0,US,100.0,CH,L
2023,SE,CT,Data Analyst,167300.0,US,0.0,US,M
2021,EN,FT,Data Scientist,66000.0,DE,100.0,DE,S
2022,MI,FT,Data Science Manager,223400.0,US,0.0,US,M
2024,SE,FT,Analytics Engineer,135700.0,FR,0.0,FR,M
2022,EN,FT,Data Scientist,38100.0,IN,100.0,IN,L
2024,MI,FT,Data Engineer  ,157000.0,GB,0.0,US,L
2023,MI,FT,AI Engineer,115800.0,GB,100.0,GB,M
2023,MI,FT,Data Engineer,110300.0,GB,50.0,GB,L
